index,cate,rate,count,throughput,latency
0,HotStuff-1,100,2,0.39462529801450386,1.2911694919121643
1,HotStuff-1,500,2,1.9731381433729178,1.5078013425106909
2,HotStuff-1,675,2,2.6061715480034224,1.8867090352781077
3,HotStuff-1,750,2,2.911795716892052,3.0193720680299263
4,HotStuff-1,2000,2,2.9332962458086924,7.568736048277501
5,HotStuff-1,5000,2,2.408551837438309,9.708253476099088
