index,cate,rate,count,throughput,latency
21,HotStuff-10,100,2,0.1290380076504854,201.52020848054102
22,HotStuff-10,200,2,0.13188286307014177,205.19621851260715
23,HotStuff-10,300,2,0.13295046091728985,206.44694434386105
