index,cate,rate,count,throughput,latency
0,HotStuff-0,100,2,0.4,0.004526875
1,HotStuff-0,200,2,0.8,0.004413125
2,HotStuff-0,400,2,1.6,0.00433625
3,HotStuff-0,800,2,3.2,0.00462165625
4,HotStuff-0,2000,2,8.0,0.00468456875
5,HotStuff-0,5000,2,20.0,0.0050840575
6,HotStuff-0,10000,2,40.0,0.00583038625
7,HotStuff-0,15000,2,60.0,0.006721105
8,HotStuff-0,20000,2,80.0,0.00774540625
9,HotStuff-0,30000,2,120.0,0.010213265416666666
10,HotStuff-0,50000,2,200.0,0.01502369425
