index,cate,rate,count,throughput,latency
67,Narwhal-1000,2000,1,6.969,5.318
68,Narwhal-1000,6000,1,21.238,5.292
69,Narwhal-1000,9000,1,31.918,4.888
70,Narwhal-1000,11000,3,27.26266666666667,10.203333333333333
71,Narwhal-1000,12000,1,25.337,15.572
