index,cate,rate,count,throughput,latency
43,Narwhal-256,1000,1,3.456,5.338
44,Narwhal-256,3000,1,10.853,4.415
45,Narwhal-256,4000,1,14.286,4.769
46,Narwhal-256,4500,1,15.983,4.704
47,Narwhal-256,5000,1,15.759,6.14
48,Narwhal-256,6000,1,13.615,9.864
49,Narwhal-256,8000,1,10.099,13.575
