index,cate,rate,count,throughput,latency
11,HotStuff-7,100,2,0.14507208913259523,134.13365656924486
12,HotStuff-7,200,2,0.14820209888663127,138.73353087664424
13,HotStuff-7,300,2,0.14943701788412522,139.5647310068942
14,HotStuff-7,800,2,0.14976006273344147,141.888266412622
