index,cate,rate,count,throughput,latency
49,HotStuff-1000,100,2,0.38879965996558186,4.502417609027848
50,HotStuff-1000,200,2,0.7783796105330287,4.543048465919611
51,HotStuff-1000,500,2,1.932487766324924,3.8780995231992454
52,HotStuff-1000,750,2,2.8561862857728233,3.942627451860511
53,HotStuff-1000,875,2,3.2793665635884133,5.208847812115836
54,HotStuff-1000,1000,2,3.3005777894659687,10.549546339858267
