index,cate,rate,count,throughput,latency
0,HotStuff-128,100,1,0.383657267998905,3859.5742062076347
1,HotStuff-128,200,1,0.7631869211126724,3639.2480696891703
2,HotStuff-128,225,1,0.8347205363851801,4052.3665477962813
3,HotStuff-128,250,1,0.839899703144364,6641.395923409512
4,HotStuff-128,300,1,0.8365944926873857,10726.342125480154
5,HotStuff-128,400,1,0.8528408762499278,11501.580481192816
